"Kriminologi dalam hukum pidana",345.0,"Ilmu-ilmu sosial",KB-254021
"Feng Shui dan kekayaan budaya china",133.0,Filsafat,KB-047412
"Statistik psikologi: solusi masalah psikolgi dengan statistik",151.0,Filsafat,KB-818678
"Pemanfaatan potensi sungai",628.0,"Ilmu-ilmu terapan",KB-917586
"Makro ekonomi : aplikasi untuk indonesia",339.0,"Ilmu-ilmu sosial",KB-048542
"Penyusunan kontrak",658.0,"Ilmu-ilmu terapan",KB-655052
"Rupa-rupa komunikasi visual kekinian",302.0,"Ilmu-ilmu sosial",KB-030057
"Metoda analisis kestabilan sistem kendali dengan matlab  ed.3",630.0,"Ilmu-ilmu terapan",KB-720360
"American english authentic english conversations : dan beberapa kilas states of the arts dalam dunia linguistik pragmatik",422.0,Bahasa,KB-625732
"Sistem manajemen mutu : quality management system",658.0,"Ilmu-ilmu terapan",KB-664238
"Teknologi informasi dan fungsi kepustakawanan : pemikiran tentang perpustakaan dan kepustakawanan indonesia",21.0,"Karya umum",KB-753755
"Kejahatan kesusilaan penafsiran ekstensif dan studi kasus",364.0,"Ilmu-ilmu sosial",KB-251309
"Kestabilan transient",621.0,"Ilmu-ilmu terapan",KB-811281
"Pemodelan dengan matematika",512.0,"Ilmu-ilmu murni",KB-075595
"Kapasitas kanal kuantum teori kuantum informasi",530.0,"Ilmu-ilmu murni",KB-685510
"IPTEK dan inovasi kunci meretas jalan menuju kemandirian bangsa",1.0,"Karya umum",KB-428090
"Mega city & mega airport  ed. 2",629.0,"Ilmu-ilmu terapan",KB-784049
"Dasar-dasar ekonomi wiliyah ed.2",340.0,"Ilmu-ilmu sosial",KB-977102
"Agama dan budaya sebagai basis pendidikan karakter di sekolah",370.0,"Ilmu-ilmu sosial",KB-714680
"Kecerdasan komputasional dan aplikasinya dengan menggunakan python",6.0,"Karya umum",KB-352918
"Psikologi forensik",614.0,"Ilmu-ilmu terapan",KB-556640
"Kepemimpinan sekolah dan pengaruhnya terhadap kinerja guru dalam mendongkrak prestasi siswa",371.0,"Ilmu-ilmu sosial",KB-781486
"Matematika: bank soal dan trik cepat penyelesaiannya",510.0,"Ilmu-ilmu murni",KB-475609
"Manajemen keuangan aplikasi pada usaha mikro, kecil dan menengah",658.0,"Ilmu-ilmu terapan",KB-908907
"Konseling lintas budaya",361.0,"Ilmu-ilmu sosial",KB-325770
"HIV/AIDS model layanan profesional konseling berbasis front end analysis",158.0,Filsafat,KB-450984
"Akuntansi pemerintah berbasis akrual ed. 2",657.0,"Ilmu-ilmu terapan",KB-372418
"Aplikasi teknologi kuantum",530.0,"Ilmu-ilmu murni",KB-953310
"Aplikasi manajemen bunga rampai ilmiah",80.0,"Karya umum",KB-491651
"Dasar-dasar dan perencanaan evaluasi pembelajaran",371.0,"Ilmu-ilmu sosial",KB-891877
"Kumpulan soal tes potensi akademik",371.0,"Ilmu-ilmu sosial",KB-380241
"Undang-undang republik indonesia nomor 37 tahun 2004 tentang kepailitan dan penundaan kewajiban pembayaran utang",348.0,"Ilmu-ilmu sosial",KB-183941
"Konseling islam ed.2",297.0,Agama,KB-597823
"Mengenal islam",297.0,Agama,KB-780154
"Konsep dan metodologi desain analog chip berbasis teknologi cmos disertai penggunaan tool",621.0,"Ilmu-ilmu terapan",KB-306659
"Kimia untuk sma kelas XII",540.0,"Ilmu-ilmu murni",KB-387002
"MUDAH MEMBUAT GAME AUGMENTED REALITY (AR) DAN VIRTUAL REALITY (VR) DENGAN UNITY 3D",4.0,"Karya umum",KB-568257
"Dasar-Dasar Genetika Mendel Dan Pengembangannya",576.0,"Ilmu-ilmu murni",KB-403145
"Kemitraan Dalam Pelayanan Publik",658.0,"Ilmu-ilmu terapan",KB-816547
"Merencanakan Pembelajaran Kimia Di Sekolah : Berbasis Hasil Riset Pengembangan",371.0,"Ilmu-ilmu sosial",KB-763661
"Botani Tumbuhan Rendah",580.0,"Ilmu-ilmu murni",KB-102351
"Hukum Sumber Daya Alam Dalam Sektor Kehutanan",334.0,"Ilmu-ilmu sosial",KB-974223
"Cemaran Bakteri Patogen Pada Pangan (Uji Kualitatif dan Kuantitatif)",579.0,"Ilmu-ilmu murni",KB-801651
"Manajemen sumberdaya manusia untuk mahasiswa dan umum",658.0,"Ilmu-ilmu terapan",KB-576493
"Asam amino, peptida dan protein",573.0,"Ilmu-ilmu murni",KB-146229
"Audit menggunakan cobit 4.1 dancobit 5 dengan case study",4.0,"Karya umum",KB-019174
"Kinerja dan komitmen seorang manager : riset sumber daya manusia",658.0,"Ilmu-ilmu terapan",KB-710143
"Inovasi Kota Edisi 2",308.0,"Ilmu-ilmu sosial",KB-349391
"Fenomena superkonduktor : latar belakang dan landasan teori",621.0,"Ilmu-ilmu terapan",KB-342557
"Cincin perak : ada kebencian yang tak terperikan, yang membentang di antara cinta dan rindu",813.0,Kesusastraan,KB-343626
"Merancang web menggunakan joomla teknik pembelajaran",7.0,"Karya umum",KB-754341
"Ternyata membuat program itu mudah",5.0,"Karya umum",KB-205316
"Teropong olahraga indonesia : membangun nalar kritis dan paradigmatik pembangunan olahraga indonesia",796.0,"Kesenian, hiburan, dan olahraga",KB-422721
"Networked control systems : konsep dan implementasi",5.0,"Karya umum",KB-801788
"Perancanaan pengembangan desa wisata berbasis masyarakat",308.0,"Ilmu-ilmu sosial",KB-151636
Kewirausahaan,338.0,"Ilmu-ilmu sosial",KB-022291
"Teknologi kereta api : sistem dan rolling stock",385.0,"Ilmu-ilmu sosial",KB-596284
"Komunikasi sistem pendidikan : analisis komprehensif",370.0,"Ilmu-ilmu sosial",KB-233610
"Peradilan tata usaha negara ed. 2",342.0,"Ilmu-ilmu sosial",KB-033196
"Aljabar abstrak",512.0,"Ilmu-ilmu murni",KB-972893
"Desain database dengan ERD dan LRS",6.0,"Karya umum",KB-951655
"Visualisasi fenomena fisika : membuat fisika menarik",371.0,"Ilmu-ilmu sosial",KB-286073
"Menjelaskan kemunculan gerakan sosial ruang lingkup, metode, dan kasus",361.0,"Ilmu-ilmu sosial",KB-361294
"Rangkaian listrik",621.0,"Ilmu-ilmu terapan",KB-333989
"Ekosistem manggrove manfaat sebagai pelindung pantai dan sumber obat-obatan tradisional",578.0,"Ilmu-ilmu murni",KB-781951
"Politik islam pengantar pemikiran politik islam",297.0,Agama,KB-352622
"Ilmu ekonomi mikro",339.0,"Ilmu-ilmu sosial",KB-097855
"Meramal pergerakan harga saham menggunakan pendekatan model ARIMA indek tunggal & Markowitz Ed.2",333.0,"Ilmu-ilmu sosial",KB-885600
"Dasar-dasar manajemen proyek teknologi informasi",658.0,"Ilmu-ilmu terapan",KB-784224
"Tindak pidana khusus : kajian terhadap tindak pidana perdagangan perempuan dan perkembangannya",345.0,"Ilmu-ilmu sosial",KB-870198
"Router cisco implementasi mpls vpn",5.0,"Karya umum",KB-078699
"Prinsip dasar antena cerdas",621.0,"Ilmu-ilmu terapan",KB-452958
"Pendidikan ke tapal batas sinkronisasi komunikasi langit",370.0,"Ilmu-ilmu sosial",KB-195623
"Penilaian dalam pembelajaran bahasa",499.0,Bahasa,KB-817035
"Pembangunan ekonomi perkotaan ed.2",340.0,"Ilmu-ilmu sosial",KB-559617
"Perencanaan kawasan pesisir terpadu di indonesia teori dan praktik",624.0,"Ilmu-ilmu terapan",KB-137288
"Kode kuantum teknik komputasi dan informasi masa depan",530.0,"Ilmu-ilmu murni",KB-270021
"Pengantar teori bahasa dan automata : merancang automaton dengan jelap",511.0,"Ilmu-ilmu murni",KB-358072
"Evaluasi hasil belajar matematika",510.0,"Ilmu-ilmu murni",KB-908556
"Green Entrepreneurship : Konsep dan Aplikasi di Desa Eduwisata Hijau Sukunan Yogyakarta",338.0,"Ilmu-ilmu sosial",KB-453329
"Menguak tabir fisika di balik kesenian indonesia",530.0,"Ilmu-ilmu murni",KB-212988
"Statistika ekonomi",310.0,"Ilmu-ilmu sosial",KB-010303
"Metode mengajar bahasa vs gaya belajar mahasiswa ed.2",371.0,"Ilmu-ilmu sosial",KB-346506
"Penguat operasional (op-amp) terori lanjutan dan pemakaian",621.0,"Ilmu-ilmu terapan",KB-229224
"Nilai agama dan budaya dalam perspektif intertekstual",801.0,Kesusastraan,KB-594215
"Rumput laut : potensi perairan kabupaten luwu dan kota palopo, teluk bone, sulawesi selatan",580.0,"Ilmu-ilmu murni",KB-095697
"Gagasan pemilihan umum kepala daerah asimetris : menuju tata kelola pemerintahan daerah demokratis, akuntabel dan berkelanjutan",325.0,"Ilmu-ilmu sosial",KB-076201
"Wajah kauman surakarta 1910-1930",960.0,"Geografi dan sejarah",KB-308830
"Lumpur pemboran perencanaan  & solusi masalah secara praktis",622.0,"Ilmu-ilmu terapan",KB-312307
"Lumpur lapindo : studi kasus gerakan sosial korban bencana lumpur lapindo",361.0,"Ilmu-ilmu sosial",KB-198563
"Sejarah politik indonesia modern : kajian politik, politik islam, pemerintahan, demokrasi dan civil society di indonesia",320.0,"Ilmu-ilmu sosial",KB-015434
"Deskripsi komunikasi kuantum",530.0,"Ilmu-ilmu murni",KB-128475
"Uni eropa",348.0,"Ilmu-ilmu sosial",KB-993759
"New public service dan musrenbang desa : sebuah pengembangan model produksi kebijakan publik yang unggul",321.0,"Ilmu-ilmu sosial",KB-897650
"Visualisasi iklan Indonesia era 1950-1957",659.0,"Ilmu-ilmu terapan",KB-886155
"Etika berwarganegara : pendidikan kewarganegaraan di perguruan tinggi",324.0,"Ilmu-ilmu sosial",KB-820765
"Mari belajar pemrograman  C # 56 kode program siap untuk dicoba",5.0,"Karya umum",KB-891178
"Politik dan ekonomi Rusia selepas komunisme",325.0,"Ilmu-ilmu sosial",KB-986386
"Ketentuan umum perpajakan",336.0,"Ilmu-ilmu sosial",KB-669453
"Hukum pidana dan kegiatan perekonomian : titik langsung perkara pidana dengan perkara perdata dan tindak pidana ekonomi",345.0,"Ilmu-ilmu sosial",KB-927477
"Kalkulus banyak variable",515.0,"Ilmu-ilmu murni",KB-974610
"Massive open online course web pembelajaran masa depan",5.0,"Karya umum",KB-690898
"Manajemen kolaborasi dalam pelayanan publik teori, konsep dan aplikasi",658.0,"Ilmu-ilmu terapan",KB-566843
"Fungsi-fungsi statistik pengolahan data penelitian dengan perangkat lunak minitab",4.0,"Karya umum",KB-254943
"Pengolahan citra mammografi cara pembuatan program",5.0,"Karya umum",KB-603961
"Sejarah pendidikan",370.0,"Ilmu-ilmu sosial",KB-796897
"Problem inverse pada pengolahan citra gambar",621.0,"Ilmu-ilmu terapan",KB-071508
"Kajian ilmu pegetahuan sosial sekolah dasar",371.0,"Ilmu-ilmu sosial",KB-245497
"Teori fuzzy konsep dan aplikasi",630.0,"Ilmu-ilmu terapan",KB-987721
"Langsung lolos wawancara kerja tip dan trik menghadapi wawancara kerja dalam bahasa inggris dan indonesia",404.0,Bahasa,KB-542619
"Teori sastra sepanjang zaman : tokoh, konsep dan aplikasi",800.0,Kesusastraan,KB-104391
"The masked lecturer : sastra anugerah austin bessie",811.0,Kesusastraan,KB-487990
"Ornitologi dan etnoornitologi",598.0,"Ilmu-ilmu murni",KB-856159
"Cahaya dan arsitektur",729.0,"Kesenian, hiburan, dan olahraga",KB-780125
"Rencana strategis sistem informasi  dan teknologi informasi (renstra SI-TI) Rumah Sakit",4.0,"Karya umum",KB-203280
"Psikologi kesehatan",613.0,"Ilmu-ilmu terapan",KB-411370
"Buku ajar psikologi sosial",150.0,Filsafat,KB-917525
"Relationship marketing : strategi menciptakan keunggulan bersaing",659.0,"Ilmu-ilmu terapan",KB-552733
"Politik hukum konstitusi pertanggungjawaban konstitusional presiden",343.0,"Ilmu-ilmu sosial",KB-890463
"Konsep blue economy sumber pertumbuhan baru di indonesia",331.0,"Ilmu-ilmu sosial",KB-265334
"Perancangan power supply switchmode ed.2",620.0,"Ilmu-ilmu terapan",KB-791597
"Pengembangan kurikulum pendidikan matematika",371.0,"Ilmu-ilmu sosial",KB-475527
"Senyawa kompleks : perspektif tentang kimia koordinasi",546.0,"Ilmu-ilmu murni",KB-943047
"Sistem dan teknologi informasi : modul pembelajaran berbasis standar kompetensi dan kualifikasi kerja no. 1 ed. 2",658.0,"Ilmu-ilmu terapan",KB-448753
"Perencanaan strategis arsitektur teknologi informasi : referensi berbasis SKKNI dan KKNI",4.0,"Karya umum",KB-464774
"Pengantar hukum sumber daya agraria",340.0,"Ilmu-ilmu sosial",KB-437019
"Anomasi korupsi napak tilas kesejarahan",364.0,"Ilmu-ilmu sosial",KB-669978
"Kepemimpinan dan manajemen PAUD terpadu konsep dan praktiknya bagi pengelola PAUD",373.0,"Ilmu-ilmu sosial",KB-458405
"Pidtool model standar : perencanaan dan analisis sistem kendali dengan matlab",5.0,"Karya umum",KB-211914
"Ichtyologi biologi ikan Edisi 2",597.0,"Ilmu-ilmu murni",KB-991526
"Manajemen sains pemanfaatan matematika untuk optimasi bisnis",658.0,"Ilmu-ilmu terapan",KB-429738
"Pembelajaran ilmu pengetahuan sosial berbasis pendidikan karakter",371.0,"Ilmu-ilmu sosial",KB-054548
"Corporate social responsibility edisi 2",658.0,"Ilmu-ilmu terapan",KB-060362
"Biodiversitas flora dan fauna : di arboretum hutan pendidikan konservasi terpadu tahura wan abdul rahman",580.0,"Ilmu-ilmu murni",KB-450139
"Belajar fisika menggunakan logika",530.0,"Ilmu-ilmu murni",KB-692226
"Pertumbuhan dan perkembangan peserta didik dan anak berkebutuhan khusus",155.0,Filsafat,KB-327795
"Tatanan bandar undara nasional edisi 2",388.0,"Ilmu-ilmu sosial",KB-056927
"Quality improvement and lean six sigma : meningkatkan kualitas produk dan kinerja perusahaan menuju zero defect",658.0,"Ilmu-ilmu terapan",KB-944840
"Politik global dalam teori dan praktik edisi 3",320.0,"Ilmu-ilmu sosial",KB-284210
"Teknologi ekstraksi senyawa bahan aktif dari tanaman obat",582.0,"Ilmu-ilmu murni",KB-282709
"Teknik aplikasi fuzzy",630.0,"Ilmu-ilmu terapan",KB-770521
"Pembangunan perdesaan : pendekatan partisipatif, tipologi, strategi konsep desa pusat pertumbuhan",340.0,"Ilmu-ilmu sosial",KB-174669
"Teknik digital dasar pendekatan praktis ed.3",621.0,"Ilmu-ilmu terapan",KB-269086
"Penyusunan kontrak di bawah tangan",658.0,"Ilmu-ilmu terapan",KB-714843
"Pembangunan pedesaan dan perkotaan ed.2",340.0,"Ilmu-ilmu sosial",KB-551390
"Statistik terapan untuk penelitian ilmu sosial teori & praktik dengan IBM SPSS statistic 21",310.0,"Ilmu-ilmu sosial",KB-383857
"Pengantar ekonomi mikro edisi millenium",330.0,"Ilmu-ilmu sosial",KB-138634
"Pengendalian & diagnosis penyakit ikan  kausa bakteri dan jamur",572.0,"Ilmu-ilmu murni",KB-986935
"Analisis perancangan sistem berorientasi objek dengan UML unified Modeling Language",5.0,"Karya umum",KB-344254
"Membangun aplikasi androind web dan web service",4678.0,"Geografi dan sejarah",KB-447612
"Pergolakan politik hukum islam di Indonesia Ed. 2",297.0,Agama,KB-675544
"Pemberdayaan desa dalam sistem pemerintah daerah",308.0,"Ilmu-ilmu sosial",KB-223015
"Manajemen sumber daya manusia suatu pendekatan fungsional teoritis dan aplikatif",658.0,"Ilmu-ilmu terapan",KB-505765
"Network security dan cyber security teori dan praktik cisco ccna,linux, windows, amazon aws, androind",5.0,"Karya umum",KB-142268
"Rahasia merancang produk",659.0,"Ilmu-ilmu terapan",KB-992374
"Program untuk masyarakat miskin kota",362.0,"Ilmu-ilmu sosial",KB-163002
"Profesi akuntan publik di indonesia : pembahasan kritis terhadap peranan, tanggung jawab, sanksi dan peradilan profesi akuntan publik",657.0,"Ilmu-ilmu terapan",KB-225035
"MANAJEMEN STRATEGIK",658.0,"Ilmu-ilmu terapan",KB-242000
"Politik era digital ed.2",320.0,"Ilmu-ilmu sosial",KB-922503
"Experimental design and data analysis using r",1.0,"Karya umum",KB-385370
"Merancang web menggunakan dreamweaver teknik pembelajaran",7.0,"Karya umum",KB-881324
"Teori bilangan",513.0,"Ilmu-ilmu murni",KB-021224
"Menjadi Fasilitator Program Pelatihan Dan Pengembangan : Dilengkapi Permainan-Permainan Menarik Dalam Pelatihan dan Pengembangan",371.0,"Ilmu-ilmu sosial",KB-064012
"Teknologi informasi ragam masalah dan solusinya",5.0,"Karya umum",KB-057858
"Sosiologi ekonomi",306.0,"Ilmu-ilmu sosial",KB-716518
"Tinjauan kuantum komputasi sirkit normalisasi",530.0,"Ilmu-ilmu murni",KB-077510
"Penerapan data mining dengan rapid miner : konsep data maining, data warehouse, metode, model, teknik",622.0,"Ilmu-ilmu terapan",KB-360179
"Perilaku organisasi",658.0,"Ilmu-ilmu terapan",KB-929306
"Model resolusi konflik kekerasan : belajar dari balinuraga, kasus di Kabupaten Lampung Selatan",304.0,"Ilmu-ilmu sosial",KB-535755
"Mendesain program pelatihan yang efektif",155.0,Filsafat,KB-159190
"Teknologi jaringan wireless : koneksi tanpa kabel",385.0,"Ilmu-ilmu sosial",KB-525326
"Mekanika kekuatan material tingkat lanjut ed.2",620.0,"Ilmu-ilmu terapan",KB-505644
"Sejarah asia barat",950.0,"Geografi dan sejarah",KB-020190
"Teknik pembelajaran JME monitoring kelas menggunakan HP",5.0,"Karya umum",KB-513073
"Perancangan database dengan metode diagram hubungan entitas",6.0,"Karya umum",KB-354304
"Mikro hidro : strategi memanfaatkan energi murah dan ramah lingkungan",334.0,"Ilmu-ilmu sosial",KB-708649
"Seminar, workshop, dan pelatihan sebagai intervensi pengembangan kompetensi",371.0,"Ilmu-ilmu sosial",KB-089484
"Aplikasi selulosa sebagai filler pada komposit beton",691.0,"Ilmu-ilmu terapan",KB-045691
"Teknologi konversi energi angin: ekstraksi daya maksimum sebagai usaha peningkatan efisiensi",621.0,"Ilmu-ilmu terapan",KB-791463
"Panduan pendidikan kebencanaan berbasis petuah merapi",614.0,"Ilmu-ilmu terapan",KB-617272
"Ijma laut kala cerubuk orasi ilmiah pengukuhan guru besar bidang ilmu pencemaran laut dan biomediasi",593.0,"Ilmu-ilmu murni",KB-791879
"De journal sebuah novel tentang seorang backpaker wanita keliling dunia Edisi 2",813.0,Kesusastraan,KB-882303
"Jiwa jiwa pemberontak : seorang bisa bebas tanpa kebesaran, tapi tidak seorangpun dapat besar tanpa kebebasan",813.0,Kesusastraan,KB-320879
Awan,813.0,Kesusastraan,KB-795852
"Statistika ilmu komunikasi : disertai petunjuk penggunaan aplikasi spss ver.31",310.0,"Ilmu-ilmu sosial",KB-130965
"Pundang selundang produk unggulan hasil perikanan khas sumatera selatan",639.0,"Ilmu-ilmu terapan",KB-571643
"Wpack-sp desain pembelajaran fisika berbasis web",5.0,"Karya umum",KB-245741
"Psikologi industri dan organisasi",158.0,Filsafat,KB-751353
"Indonesia yang produktif",331.0,"Ilmu-ilmu sosial",KB-405654
"Proteksi sistem tenaga listrik",621.0,"Ilmu-ilmu terapan",KB-123136
"Operasi sistem & pemeliharaan jaringan distribusi tenaga listrik",621.0,"Ilmu-ilmu terapan",KB-612844
"Teori dan aplikasi mosfet daya contoh aplikasi pada power supply",621381.0,"Geografi dan sejarah",KB-239962
"Simulasi dan analisa sistem kendali dengan matlab studi kasus sistem automatic voltage regulator",630.0,"Ilmu-ilmu terapan",KB-503016
"Sistem hukum dan negara hukum : telaah kritis penegakan hukum di Indonesia",340.0,"Ilmu-ilmu sosial",KB-615888
"Teori design of experiments (doe) : implementasi dengan perangkat lunak minitab",658.0,"Ilmu-ilmu terapan",KB-825741
"Lintang : perjalanan getir seorang perempuan",813.0,Kesusastraan,KB-306039
"Prinsip hukum pengelolaan hutan bakau di indonesia",340.0,"Ilmu-ilmu sosial",KB-543403
"Prinsip dasar pembelajaran mesin : bagian sistem kecerdasan tiruan",622.0,"Ilmu-ilmu terapan",KB-532068
"Politik luar negeri indonesia terhadap Amerika Serikat : mengelola hubungan di tengah perubahan tatanan global",320.0,"Ilmu-ilmu sosial",KB-669438
"Manajemen kinerja",658.0,"Ilmu-ilmu terapan",KB-370752
"Metode riset untuk ekonomi & bisnis",1.0,"Karya umum",KB-007284
"Komunikasi pemasaran, pemasaran sebagai gejala komunikasi, komunikasi sebagai strategi pemasaran",659.0,"Ilmu-ilmu terapan",KB-805079
"Dualisme penelitian hukum normatif & empiris",340.0,"Ilmu-ilmu sosial",KB-035341
"Dasar dan implementasi ilmu biometrika",570.0,"Ilmu-ilmu murni",KB-146090
"Ilmu manajemen",658.0,"Ilmu-ilmu terapan",KB-261522
"Serial evaluasi pilkada serentak di Indonesia bawaslu provinsi kepulauan Riau",325.0,"Ilmu-ilmu sosial",KB-596381
"Hitung keuangan : matematika ekonomi dan keuangan",330015.0,"Geografi dan sejarah",KB-026415
"Peraturan pemerintah pengganti undang-undang republik Indonesia nomor 2 tahun 2017 tentang perubahan atas uu no.17 th 2013 tentang organisasi kemasyarakatan",348.0,"Ilmu-ilmu sosial",KB-112728
"Biografi Gusdur the authorized biography of Abdurrahman Wahid",920.0,"Geografi dan sejarah",KB-185574
"Para Penjaga Terakhir Bung Karno",929.0,"Geografi dan sejarah",KB-115544
"Hukum ketenagakerjaan",344.0,"Ilmu-ilmu sosial",KB-886126
"Kebangkitan nasional, pancasila dan UUD 1945 kunci pemersatu bangsa",342.0,"Ilmu-ilmu sosial",KB-503878
"Financial Genius For Millennials : Membangun Pemahaman Keuangan & Investasi Generasi Milennial",650.0,"Ilmu-ilmu terapan",KB-487245
"Teori adhesi dan bahan adhesif salah satu aspek penting pendukung industri modern",321.0,"Ilmu-ilmu sosial",KB-722249
"Dasar-dasar Spektroskopi",500.0,"Ilmu-ilmu murni",KB-880113
"Yurisprudensi hukum acara perdata bag.3 tentang gugatan dan surat gugatan",340.0,"Ilmu-ilmu sosial",KB-952087
"Parasit pada ikan",572.0,"Ilmu-ilmu murni",KB-805086
"PHP MySQL : Pemrograman Berorientasi Objek Bagi Programer",5262.0,"Geografi dan sejarah",KB-993118
"ISLAM DAN PANCASILA SEBAGAI DASAR NEGARA",297.0,Agama,KB-067468
"Hukum dagang di Indonesia",340.0,"Ilmu-ilmu sosial",KB-225955
"Pemuda dalam harmoni sprit sumpah pemuda dan politik hukum kepemudaan",324.0,"Ilmu-ilmu sosial",KB-452052
